1622505553.0	1622525953.0	B
1622525959.0	1622526865.0	C
1622526889.0	1622531543.0	D
1622531558.0	1622531710.0	C
1622531719.0	1622542253.0	B
1622542269.0	1622543711.0	C
1622543736.0	1622547994.0	D
1622547982.0	1622548826.0	C
1622548860.0	1622557743.0	B
1622557759.0	1622560515.0	C
1622560527.0	1622562055.0	B
1622562076.0	1622562591.0	C
1622562588.0	1622566765.0	D
1622566775.0	1622567018.0	C
1622567017.0	1622623542.0	B
1622623576.0	1622627647.0	C
1622627659.0	1622631911.0	D
1622631919.0	1622633167.0	B
1622633174.0	1622633981.0	C
1622633991.0	1622638547.0	D
1622638621.0	1622653675.0	B
1622653675.0	1622655645.0	C
1622655668.0	1622657285.0	D
1622657310.0	1622682468.0	B
1622682482.0	1622683283.0	C
1622683296.0	1622687676.0	D
1622687683.0	1622687831.0	C
1622687843.0	1622704549.0	B
1622704545.0	1622706546.0	C
1622706560.0	1622711332.0	D
1622711339.0	1622711527.0	C
1622711551.0	1622729333.0	B
1622729330.0	1622729972.0	C
1622729985.0	1622731282.0	D
1622731288.0	1622731434.0	C
1622731443.0	1622732346.0	B
1622732349.0	1622732524.0	C
1622732531.0	1622736077.0	D
1622736083.0	1622756933.0	C
1622756943.0	1622757186.0	B
1622757195.0	1622758202.0	C
1622758216.0	1622763055.0	D
1622763116.0	1622784364.0	B
1622784379.0	1622786397.0	C
1622786438.0	1622791191.0	D
1622791205.0	1622792280.0	B
1622792289.0	1622792616.0	C
1622792642.0	1622794699.0	D
1622794709.0	1622795049.0	C
1622795055.0	1622803865.0	B
1622803863.0	1622804929.0	C
1622804952.0	1622806628.0	D
1622806627.0	1622806928.0	B
1622806930.0	1622808127.0	D
1622808130.0	1622808724.0	C
1622808733.0	1622817167.0	B
1622817164.0	1622817359.0	B
1622817367.0	1622817728.0	C
1622817737.0	1622818775.0	D
1622818776.0	1622818914.0	C
1622818923.0	1622820935.0	B
1622820997.0	1622828624.0	B
1622828642.0	1622829405.0	C
1622829439.0	1622831417.0	D
1622831413.0	1622831577.0	C
1622831585.0	1622837164.0	B
1622837165.0	1622837335.0	B
1622837334.0	1622837782.0	C
1622837790.0	1622840161.0	D
1622840166.0	1622840360.0	C
1622840361.0	1622842166.0	B
1622842156.0	1622843613.0	C
1622843629.0	1622845136.0	D
1622845150.0	1622846817.0	C
1622846817.0	1622848728.0	D
1622848758.0	1622849094.0	C
1622849122.0	1622854077.0	B
1622854076.0	1622854803.0	C
1622854817.0	1622858288.0	D
1622858286.0	1622868826.0	B
1622868843.0	1622869146.0	B
1622869154.0	1622869472.0	C
1622869494.0	1622871474.0	D
1622871476.0	1622871600.0	C
1622871605.0	1622871781.0	B
1622871778.0	1622872238.0	C
1622872249.0	1622873914.0	D
1622873916.0	1622874069.0	C
1622874076.0	1622894555.0	B
1622894550.0	1622895491.0	C
1622895522.0	1622897922.0	D
1622897931.0	1622898051.0	C
1622898053.0	1622898659.0	B
1622898659.0	1622907067.0	A
1622907071.0	1622914617.0	B
1622914594.0	1622915655.0	C
1622915669.0	1622918133.0	D
1622918139.0	1622918347.0	C
1622918360.0	1622955276.0	B
1622955285.0	1622955611.0	C
1622955609.0	1622958397.0	D
1622958398.0	1622958574.0	C
1622958590.0	1622968208.0	B
1622968271.0	1622974502.0	A
1622974517.0	1622981270.0	B
1622981282.0	1622981644.0	C
1622981628.0	1622983900.0	D
1622983915.0	1622984051.0	C
1622984052.0	1623011218.0	B
1623011225.0	1623011857.0	C
1623011891.0	1623014019.0	D
1623014032.0	1623014159.0	C
1623014173.0	1623043971.0	B
1623043973.0	1623044323.0	C
1623044326.0	1623046341.0	D
1623046347.0	1623046505.0	C
1623046511.0	1623046755.0	B
1623046769.0	1623047132.0	C
1623047140.0	1623051070.0	D
1623051080.0	1623051252.0	C
1623051248.0	1623051610.0	B
1623051621.0	1623052354.0	C
1623052354.0	1623052468.0	B
1623052475.0	1623053043.0	C
1623053058.0	1623053473.0	B
1623053473.0	1623053894.0	C
1623053899.0	1623055907.0	D
1623057547.0	1623058441.0	B
1623058453.0	1623058565.0	C
1623058574.0	1623060136.0	D
1623063653.0	1623171224.0	A
1623483512.0	1623759396.0	A
1623759433.0	1623763011.0	B
1623763026.0	1623763473.0	C
1623763487.0	1623768487.0	D
1623768486.0	1623769056.0	C
1623769072.0	1623770539.0	D
1623770553.0	1623774680.0	D
1623774691.0	1623775723.0	C
1623775714.0	1623779984.0	D
1623779991.0	1623780418.0	C
1623780450.0	1623844317.0	B
1623844431.0	1623866737.0	A
1623866745.0	1623867296.0	B
1623867309.0	1623867737.0	C
1623867720.0	1623870878.0	D
1623870890.0	1623871009.0	C
1623871015.0	1623871203.0	B
1623871207.0	1623871541.0	C
1623871554.0	1623875318.0	D
1623875325.0	1623875449.0	C
1623875454.0	1623875760.0	B
1623875770.0	1623907746.0	B
1623907751.0	1623908847.0	C
1623908841.0	1623913237.0	D
1623913248.0	1623913375.0	C
1623913386.0	1623913746.0	B
1623913754.0	1623939394.0	B
1623939405.0	1623939610.0	B
1623939615.0	1623941305.0	C
1623941333.0	1623944694.0	D
1623944700.0	1623945300.0	C
1623945303.0	1623945422.0	B
1623945427.0	1623945845.0	C
1623945862.0	1623947673.0	D
1623947683.0	1623947819.0	C
1623947835.0	1623949399.0	B
1623949390.0	1623950471.0	C
1623950465.0	1623950808.0	D
1623950843.0	1623952070.0	C
1623952087.0	1623952381.0	B
1623952391.0	1623973016.0	B
1623973027.0	1623973209.0	B
1623973213.0	1623973611.0	C
1623973614.0	1623977325.0	D
1623977322.0	1623977457.0	C
1623977463.0	1623977629.0	B
1623977640.0	1623977887.0	B
1623977890.0	1623978263.0	C
1623978268.0	1623981110.0	D
1623981111.0	1623981296.0	C
1623981309.0	1623998809.0	B
1623998811.0	1623999059.0	B
1623999065.0	1623999969.0	C
1623999991.0	1624001526.0	D
1624001556.0	1624002299.0	C
1624002310.0	1624002598.0	B
1624002612.0	1624023411.0	B
1624023413.0	1624023669.0	B
1624023683.0	1624024031.0	C
1624024047.0	1624026492.0	D
1624026487.0	1624026759.0	C
1624026770.0	1624026927.0	B
1624026934.0	1624027384.0	C
1624027406.0	1624030271.0	D
1624030287.0	1624030481.0	D
1624030499.0	1624031132.0	D
1624031141.0	1624031953.0	C
1624031978.0	1624036183.0	B
1624036188.0	1624036680.0	B
1624036692.0	1624037321.0	C
1624037328.0	1624039623.0	D
1624039628.0	1624039790.0	C
1624039794.0	1624039930.0	B
1624039933.0	1624040384.0	C
1624040391.0	1624044102.0	D
1624044100.0	1624044250.0	C
1624044242.0	1624044556.0	B
1624044570.0	1624050985.0	B
1624050991.0	1624051156.0	B
1624051160.0	1624052462.0	C
1624052469.0	1624054938.0	D
1624054944.0	1624058598.0	C
1624058654.0	1624065652.0	B
1624065656.0	1624065966.0	C
1624065964.0	1624068085.0	D
1624068093.0	1624068232.0	C
1624068241.0	1624073424.0	B
1624073438.0	1624082216.0	B
1624082215.0	1624082349.0	B
1624082357.0	1624083077.0	C
1624083107.0	1624084958.0	D
1624084957.0	1624085253.0	C
1624085279.0	1624085536.0	B
